scale,epoch,target_hp,source_config,source_hp,nll,rank
[8],10,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-1.8604,6
[8],10,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-1.8102,7
[8],10,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-1.81,8
[8],10,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-1.6246,9
[8],10,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-1.61,10
[8],10,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-1.5706,11
[8],10,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-1.5426,12
[8],10,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-1.7737,1
[8],10,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-1.7469,2
[8],10,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-1.6775,3
[8],10,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-1.6556,4
[8],10,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-1.6436,5
[8],10,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-1.6405,6
[8],10,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-1.6238,7
[8],10,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-1.543,8
[8],10,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-1.5351,9
[8],10,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-1.5205,10
[8],10,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-1.5074,11
[8],10,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.4951,12
[8],10,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-1.8956,1
[8],10,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-1.887,2
[8],10,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-1.7427,3
[8],10,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-1.7324,4
[8],10,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-1.7114,5
[8],10,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-1.7094,6
[8],10,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-1.6983,7
[8],10,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-1.655,8
[8],10,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-1.5904,9
[8],10,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-1.5742,10
[8],10,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-1.5526,11
[8],10,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-1.5378,12
[8],10,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-1.7251,1
[8],10,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-1.6855,2
[8],10,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-1.6635,3
[8],10,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-1.5646,4
[8],10,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-1.527,5
[8],10,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-1.521,6
[8],10,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-1.4105,7
[8],10,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-1.4073,8
[8],10,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-1.3799,9
[8],10,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-1.3752,10
[8],10,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-1.3099,11
[8],10,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-1.3015,12
[8],10,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-1.8928,1
[8],10,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-1.8882,2
[8],10,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-1.8186,3
[8],10,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-1.795,4
[8],10,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-1.7686,5
[8],10,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-1.6676,6
[8],10,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-1.4992,7
[8],10,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-1.4971,8
[8],10,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-1.4941,9
[8],10,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-1.4903,10
[8],10,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-1.4824,11
[8],10,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-1.4775,12
[8],10,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-1.5246,1
[8],10,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-1.4852,2
[8],10,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-1.3899,3
[8],10,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-1.3774,4
[8],10,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-1.3522,5
[8],10,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-1.2976,6
[8],10,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.1859,7
[8],10,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-1.1795,8
[8],10,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.1398,9
[8],10,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.1387,10
[8],10,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.1106,11
[8],10,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.1028,12
[8],10,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-1.9042,1
[8],10,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-1.8466,2
[8],10,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-1.7551,3
[8],10,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-1.6716,4
[8],10,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-1.5276,5
[8],10,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-1.4125,6
[8],10,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-1.3222,7
[8],10,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-1.3121,8
[8],10,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-1.3063,9
[8],10,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-1.2986,10
[8],10,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-1.2827,11
[8],10,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-1.2763,12
[8],10,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-1.5457,1
[8],10,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-1.4905,2
[8],10,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-1.4085,3
[8],10,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-1.4038,4
[8],10,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-1.3996,5
[8],10,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-1.2975,6
[8],10,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.2227,7
[8],10,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-1.2161,8
[8],10,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-1.1919,9
[8],10,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-1.1899,10
[8],10,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-1.1865,11
[8],10,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.1854,12
[8],10,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-1.7674,1
[8],10,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-1.6452,2
[8],10,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-1.5712,3
[8],10,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-1.5245,4
[8],10,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-1.5187,5
[8],10,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-1.4211,6
[8],10,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.3696,7
[8],10,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.3671,8
[8],10,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.364,9
[8],10,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-1.3605,10
[8],10,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-1.3525,11
[8],10,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-1.3423,12
[8],10,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-1.7243,1
[8],10,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-1.6255,2
[8],10,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-1.5573,3
[8],10,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-1.4999,4
[8],10,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-1.4828,5
[8],10,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-1.3514,6
[8],10,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-1.3119,7
[8],10,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-1.3079,8
[8],10,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-1.2859,9
[8],10,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-1.2838,10
[8],10,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.2482,11
[8],10,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-1.2468,12
[8],10,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-1.5207,1
[8],10,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-1.4223,2
[8],10,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-1.3761,3
[8],10,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-1.3142,4
[8],10,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-1.2581,5
[8],10,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-1.181,6
[8],10,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.1798,7
[8],10,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.1747,8
[8],10,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.1728,9
[8],10,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.1537,10
[8],10,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-1.0953,11
[8],10,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-1.0919,12
[8],20,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-1.9827,1
[8],20,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-1.841,2
[8],20,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-1.7562,3
[8],20,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-1.7332,4
[8],20,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-1.6758,5
[8],20,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-1.6662,6
[8],20,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-1.6517,7
[8],20,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-1.6353,8
[8],20,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-1.6349,9
[8],20,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.6173,10
[8],20,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-1.513,11
[8],20,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-1.4969,12
[8],20,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.2035,1
[8],20,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.0954,2
[8],20,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-1.9109,3
[8],20,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-1.8259,4
[8],20,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-1.8214,5
[8],20,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-1.747,6
[8],20,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-1.69,7
[8],20,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-1.6869,8
[8],20,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-1.6698,9
[8],20,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-1.6449,10
[8],20,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-1.5372,11
[8],20,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-1.5158,12
[8],20,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-1.7707,1
[8],20,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-1.7239,2
[8],20,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-1.6976,3
[8],20,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-1.6887,4
[8],20,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-1.6827,5
[8],20,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-1.6653,6
[8],20,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-1.6622,7
[8],20,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-1.651,8
[8],20,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-1.6342,9
[8],20,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.6199,10
[8],20,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-1.561,11
[8],20,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-1.5417,12
[8],20,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.0652,1
[8],20,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.0467,2
[8],20,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-2.032,3
[8],20,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.0222,4
[8],20,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.0212,5
[8],20,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.0062,6
[8],20,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-2.0058,7
[8],20,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-1.9994,8
[8],20,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-1.9579,9
[8],20,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-1.9503,10
[8],20,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-1.8674,11
[8],20,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-1.8502,12
[8],20,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-1.7347,1
[8],20,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-1.705,2
[8],20,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-1.6954,3
[8],20,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-1.6521,4
[8],20,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-1.6507,5
[8],20,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-1.6253,6
[8],20,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-1.5913,7
[8],20,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-1.5881,8
[8],20,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-1.5578,9
[8],20,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-1.5509,10
[8],20,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-1.4754,11
[8],20,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-1.4688,12
[8],20,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-1.958,1
[8],20,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-1.9326,2
[8],20,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-1.9126,3
[8],20,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-1.9095,4
[8],20,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-1.9066,5
[8],20,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-1.8069,6
[8],20,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-1.6673,7
[8],20,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-1.665,8
[8],20,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-1.6535,9
[8],20,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-1.6406,10
[8],20,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-1.6036,11
[8],20,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-1.5935,12
[8],20,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-1.6309,1
[8],20,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-1.611,2
[8],20,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-1.6026,3
[8],20,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-1.5638,4
[8],20,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-1.5626,5
[8],20,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-1.5547,6
[8],20,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.5016,7
[8],20,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-1.4976,8
[8],20,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.485,9
[8],20,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.483,10
[8],20,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.4718,11
[8],20,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.4712,12
[8],20,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-1.8572,1
[8],20,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-1.7882,2
[8],20,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-1.6865,3
[8],20,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-1.6573,4
[8],20,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-1.5547,5
[8],20,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-1.4539,6
[8],20,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-1.3602,7
[8],20,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-1.3589,8
[8],20,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-1.338,9
[8],20,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-1.3339,10
[8],20,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-1.3317,11
[8],20,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-1.3239,12
[8],20,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-1.6039,1
[8],20,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-1.5819,2
[8],20,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-1.5716,3
[8],20,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-1.5425,4
[8],20,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-1.5379,5
[8],20,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-1.5373,6
[8],20,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-1.4712,7
[8],20,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-1.4703,8
[8],20,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-1.4692,9
[8],20,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.4641,10
[8],20,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.4511,11
[8],20,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-1.4472,12
[8],20,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-1.7034,1
[8],20,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-1.5964,2
[8],20,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-1.5515,3
[8],20,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-1.5317,4
[8],20,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-1.4709,5
[8],20,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-1.3948,6
[8],20,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.3282,7
[8],20,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.3263,8
[8],20,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-1.3061,9
[8],20,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.2984,10
[8],20,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-1.2876,11
[8],20,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-1.2847,12
[8],20,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-1.7332,1
[8],20,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-1.674,2
[8],20,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-1.6551,3
[8],20,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-1.6498,4
[8],20,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-1.6401,5
[8],20,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-1.5431,6
[8],20,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-1.4495,7
[8],20,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-1.4469,8
[8],20,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-1.4318,9
[8],20,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-1.4299,10
[8],20,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.4151,11
[8],20,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-1.415,12
[8],20,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-1.8598,1
[8],20,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-1.8464,2
[8],20,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-1.7905,3
[8],20,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-1.7463,4
[8],20,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-1.7441,5
[8],20,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-1.568,6
[8],20,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.538,7
[8],20,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.5303,8
[8],20,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.5148,9
[8],20,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.513,10
[8],20,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-1.4949,11
[8],20,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-1.4872,12
[8],50,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.5721,1
[8],50,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.5605,2
[8],50,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.5092,3
[8],50,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.5085,4
[8],50,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.4907,5
[8],50,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.4836,6
[8],50,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.4277,7
[8],50,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.4223,8
[8],50,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.3653,9
[8],50,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.3615,10
[8],50,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.251,11
[8],50,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.2453,12
[8],50,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-3.112,1
[8],50,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.94,2
[8],50,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.7831,3
[8],50,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.7386,4
[8],50,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-2.6587,5
[8],50,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.563,6
[8],50,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.5552,7
[8],50,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-2.5254,8
[8],50,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.4082,9
[8],50,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.3926,10
[8],50,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.2833,11
[8],50,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.2788,12
[8],50,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.4488,1
[8],50,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.3883,2
[8],50,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.3744,3
[8],50,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.3419,4
[8],50,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.3261,5
[8],50,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.3186,6
[8],50,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.3038,7
[8],50,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.3015,8
[8],50,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.2985,9
[8],50,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.2979,10
[8],50,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.2212,11
[8],50,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.22,12
[8],50,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-2.9135,1
[8],50,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-2.6145,2
[8],50,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.6076,3
[8],50,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.5756,4
[8],50,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.5684,5
[8],50,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.5612,6
[8],50,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.5348,7
[8],50,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.5173,8
