policy,trajectory_id,obs_frac,query_target_N,base_N,shrink,tkpm,mae,rmse,coverage_90,final_abs_error
bracket_nearest,71,0.05,134561280,32270848,0.4,10.0,0.06101446312894471,0.0631153930680242,1.0,0.026085794357888492
bracket_nearest,71,0.1,134561280,32270848,0.4,10.0,0.029659597513648727,0.03118605279147408,1.0,0.013535763551289604
bracket_nearest,71,0.2,134561280,32270848,0.4,10.0,0.011880059059663967,0.01618903925024696,1.0,0.0011552355510857648
bracket_nearest,71,0.5,134561280,32270848,0.4,10.0,0.008582176845505229,0.01016302709295696,1.0,0.017940932133686083
bracket_nearest,72,0.05,134561280,32270848,1.0,10.0,0.05279602139935384,0.056713731857780204,1.0,0.020035779504702367
bracket_nearest,72,0.1,134561280,32270848,1.0,10.0,0.020266833213523128,0.021838242735718976,1.0,0.016460877076147185
bracket_nearest,72,0.2,134561280,32270848,1.0,10.0,0.017185548832396008,0.022311764867600142,1.0,0.05089559921175457
bracket_nearest,72,0.5,134561280,32270848,1.0,10.0,0.025480058570902762,0.02752989862748827,1.0,0.04690616203044229
bracket_nearest,73,0.05,134561280,32270848,0.2,20.0,0.04989566277915474,0.05533217738968785,1.0,0.01283221254843947
bracket_nearest,73,0.1,134561280,32270848,0.2,20.0,0.05111701685233174,0.055243829506854504,1.0,0.01110488890266259
bracket_nearest,73,0.2,134561280,32270848,0.2,20.0,0.029584577339211236,0.031617312272786094,1.0,0.025214502151952534
bracket_nearest,73,0.5,134561280,32270848,0.2,20.0,0.01403890613176111,0.018764429942521733,1.0,0.04410475749421061
bracket_nearest,74,0.05,134561280,32270848,0.4,20.0,0.05030737485232251,0.05133009720152487,1.0,0.02263075820612248
bracket_nearest,74,0.1,134561280,32270848,0.4,20.0,0.017210898230083715,0.021006598559853186,1.0,0.0008909489075692445
bracket_nearest,74,0.2,134561280,32270848,0.4,20.0,0.011216768843972932,0.013599512471105503,1.0,0.012109671709267023
bracket_nearest,74,0.5,134561280,32270848,0.4,20.0,0.02264375581635685,0.024849438703153304,1.0,0.00733932165504636
bracket_nearest,75,0.05,134561280,32270848,1.0,20.0,0.06823807006022546,0.0706506949455448,1.0,0.024486571576445293
bracket_nearest,75,0.1,134561280,32270848,1.0,20.0,0.02379001323584332,0.02520753957786856,1.0,0.016627342956248903
bracket_nearest,75,0.2,134561280,32270848,1.0,20.0,0.012462249238133563,0.017596716533892328,1.0,0.04630336639376709
bracket_nearest,75,0.5,134561280,32270848,1.0,20.0,0.009495577217122918,0.013800442506253086,1.0,0.03319831336888868
bracket_nearest,76,0.05,134561280,32270848,0.2,30.0,0.0698894731690303,0.07256901502351402,1.0,0.009835989702875692
bracket_nearest,76,0.1,134561280,32270848,0.2,30.0,0.04980400015773808,0.052028628130983946,1.0,0.0020776484598910017
bracket_nearest,76,0.2,134561280,32270848,0.2,30.0,0.03293311557929992,0.034844085729024296,1.0,0.00991196815330353
bracket_nearest,76,0.5,134561280,32270848,0.2,30.0,0.021361265391161337,0.02281105212398394,1.0,0.02329079523207289
bracket_nearest,77,0.05,134561280,32270848,0.4,30.0,0.027808447566310637,0.029498929947239814,1.0,0.010674973909055696
bracket_nearest,77,0.1,134561280,32270848,0.4,30.0,0.009023691227012859,0.011687067579286396,1.0,0.03440981758276784
bracket_nearest,77,0.2,134561280,32270848,0.4,30.0,0.011841238871291591,0.01653672587698837,1.0,0.04608512360406869
bracket_nearest,77,0.5,134561280,32270848,0.4,30.0,0.01112001387433027,0.015598839783017508,1.0,0.04023221378839015
bracket_nearest,78,0.05,134561280,32270848,1.0,30.0,0.05523751900844582,0.0575842511880775,1.0,0.0033786430812718926
bracket_nearest,78,0.1,134561280,32270848,1.0,30.0,0.03332577192301094,0.03532673284785147,1.0,0.0116995198430494
bracket_nearest,78,0.2,134561280,32270848,1.0,30.0,0.021504145051329117,0.02246896946556208,1.0,0.024491597161009127
bracket_nearest,78,0.5,134561280,32270848,1.0,30.0,0.016275940441537264,0.017482581839674598,1.0,0.0326491081402851
bracket_nearest,79,0.05,287183360,32270848,0.2,10.0,0.08279568483623671,0.08865619921992215,0.8527131782945736,0.15407535333950362
bracket_nearest,79,0.1,287183360,32270848,0.2,10.0,0.0687799232908135,0.07624810314257961,0.808695652173913,0.13952380997204994
bracket_nearest,79,0.2,287183360,32270848,0.2,10.0,0.07520127525894504,0.08046753093876145,0.5922330097087378,0.1388375468352987
bracket_nearest,79,0.5,287183360,32270848,0.2,10.0,0.0757154835931652,0.07874210649935824,0.234375,0.12137033522548113
bracket_nearest,80,0.05,287183360,32270848,0.4,10.0,0.05544190963146376,0.06431400513268076,0.8992248062015504,0.12128022559555451
bracket_nearest,80,0.1,287183360,32270848,0.4,10.0,0.06850473241377401,0.07327767301110205,0.8608695652173913,0.12146660325213987
bracket_nearest,80,0.2,287183360,32270848,0.4,10.0,0.06888744130063723,0.07156181192221445,0.8155339805825242,0.11647100871837446
bracket_nearest,80,0.5,287183360,32270848,0.4,10.0,0.056904384023896484,0.059523748971443094,0.671875,0.09528974145962388
bracket_nearest,81,0.05,287183360,32270848,1.0,10.0,0.0399106378573817,0.05018383724558646,1.0,0.10416368605249904
bracket_nearest,81,0.1,287183360,32270848,1.0,10.0,0.049109600824136845,0.05833673789292686,1.0,0.10892474005237518
bracket_nearest,81,0.2,287183360,32270848,1.0,10.0,0.05598890013391022,0.062335946123387706,1.0,0.10918226692916844
bracket_nearest,81,0.5,287183360,32270848,1.0,10.0,0.04230084350038672,0.04596282395784543,1.0,0.07832376754520176
bracket_nearest,82,0.05,287183360,32270848,0.2,20.0,0.07800270882776277,0.0897742958174779,0.813953488372093,0.162368475867549
bracket_nearest,82,0.1,287183360,32270848,0.2,20.0,0.08828491742832895,0.0964358015175669,0.5217391304347826,0.16296108105157803
bracket_nearest,82,0.2,287183360,32270848,0.2,20.0,0.08952110086756747,0.09469287637963048,0.2815533980582524,0.15473229564926916
bracket_nearest,82,0.5,287183360,32270848,0.2,20.0,0.07932816674992181,0.08216651727450136,0.28125,0.12469707642992689
bracket_nearest,83,0.05,287183360,32270848,0.4,20.0,0.09714528700675372,0.10775349328210938,0.8372093023255814,0.17530756156521354
bracket_nearest,83,0.1,287183360,32270848,0.4,20.0,0.09971020164972429,0.10625988591514231,0.8,0.16902859499391454
bracket_nearest,83,0.2,287183360,32270848,0.4,20.0,0.08568863970163342,0.09056128673033506,0.7766990291262136,0.14974231755214928
bracket_nearest,83,0.5,287183360,32270848,0.4,20.0,0.06370153064018476,0.06659184167853005,0.6875,0.10609369572028426
bracket_nearest,84,0.05,287183360,32270848,1.0,20.0,0.06103978353036406,0.0706480629241228,1.0,0.13074631628424171
bracket_nearest,84,0.1,287183360,32270848,1.0,20.0,0.07125170945571553,0.0780371559105514,1.0,0.1331999764572993
bracket_nearest,84,0.2,287183360,32270848,1.0,20.0,0.06292422106793732,0.06928121827249215,0.9805825242718447,0.12297169620454795
bracket_nearest,84,0.5,287183360,32270848,1.0,20.0,0.04811026188001464,0.0512436851759805,0.921875,0.08531023481959621
bracket_nearest,85,0.05,287183360,32270848,0.2,30.0,0.10244090252388967,0.11159063749223472,0.6434108527131783,0.18474903189113667
bracket_nearest,85,0.1,287183360,32270848,0.2,30.0,0.10790866756707972,0.11438653764160348,0.2782608695652174,0.18105158713952352
bracket_nearest,85,0.2,287183360,32270848,0.2,30.0,0.10503759022669024,0.10957690249802518,0.11650485436893204,0.16983053305296814
bracket_nearest,85,0.5,287183360,32270848,0.2,30.0,0.08943328711422732,0.09186404755270564,0.046875,0.13386144758637109
bracket_nearest,86,0.05,287183360,32270848,0.4,30.0,0.1362260205660827,0.1458947580196021,0.5891472868217055,0.22599175594219623
bracket_nearest,86,0.1,287183360,32270848,0.4,30.0,0.12590928807546284,0.13253867543097023,0.48695652173913045,0.20428984871364841
bracket_nearest,86,0.2,287183360,32270848,0.4,30.0,0.11022882288262902,0.11490988028141932,0.4174757281553398,0.17796376724130325
bracket_nearest,86,0.5,287183360,32270848,0.4,30.0,0.08254687151254139,0.08494705053145984,0.40625,0.12526521633619048
bracket_nearest,87,0.05,287183360,32270848,1.0,30.0,0.0984935551091773,0.10336230176343322,0.8914728682170543,0.16320290484426936
bracket_nearest,87,0.1,287183360,32270848,1.0,30.0,0.09853906959518087,0.10324837280040691,0.8347826086956521,0.1618400595520626
bracket_nearest,87,0.2,287183360,32270848,1.0,30.0,0.08435363018330873,0.08892675095583573,0.8155339805825242,0.14366903542492326
bracket_nearest,87,0.5,287183360,32270848,1.0,30.0,0.06022060287046142,0.062823932435165,0.75,0.09788884460188818
bracket_nearest,89,0.05,134561280,77124608,0.2,10.0,0.029673159482054963,0.03561524053191812,1.0,0.035203464365808124
bracket_nearest,89,0.1,134561280,77124608,0.2,10.0,0.029338116886152062,0.03256550108143444,1.0,0.029943929129762292
bracket_nearest,89,0.2,134561280,77124608,0.2,10.0,0.01976259328518328,0.02159878909801626,1.0,0.031809813535217835
bracket_nearest,89,0.5,134561280,77124608,0.2,10.0,0.036762100358114905,0.04016492597022032,1.0,0.0735848521371476
bracket_nearest,90,0.05,134561280,77124608,0.4,10.0,0.04062540687117828,0.04511298442870886,1.0,0.007092410500199708
bracket_nearest,90,0.1,134561280,77124608,0.4,10.0,0.028606892815141456,0.031140862721680686,1.0,0.01579396464588889
bracket_nearest,90,0.2,134561280,77124608,0.4,10.0,0.011328996856300268,0.01391789046329774,1.0,0.03830560126369709
bracket_nearest,90,0.5,134561280,77124608,0.4,10.0,0.010182562497879116,0.016727725726840666,1.0,0.04146395177497175
bracket_nearest,91,0.05,134561280,77124608,1.0,10.0,0.02256232010392519,0.025178154106302694,1.0,0.016853764432134488
bracket_nearest,91,0.1,134561280,77124608,1.0,10.0,0.022965170895260463,0.025273359820318024,1.0,0.010742316141603814
bracket_nearest,91,0.2,134561280,77124608,1.0,10.0,0.00988590172589338,0.011809129993601482,1.0,0.030515551380172923
bracket_nearest,91,0.5,134561280,77124608,1.0,10.0,0.012866262971458806,0.018509742489654864,1.0,0.04239752092567661
bracket_nearest,92,0.05,134561280,77124608,0.2,20.0,0.0344543020875885,0.03809181718807407,1.0,0.03366950001963542
bracket_nearest,92,0.1,134561280,77124608,0.2,20.0,0.037397801937280865,0.04067540671838798,1.0,0.026730025920203015
bracket_nearest,92,0.2,134561280,77124608,0.2,20.0,0.015721444854236908,0.01819408708155704,1.0,0.04411183090467574
bracket_nearest,92,0.5,134561280,77124608,0.2,20.0,0.025712035801030184,0.03252473700885603,1.0,0.06903838185631428
bracket_nearest,93,0.05,134561280,77124608,0.4,20.0,0.04925971562184802,0.054160026802241905,1.0,0.00317380463775363
bracket_nearest,93,0.1,134561280,77124608,0.4,20.0,0.01838483416007655,0.019654471423355187,1.0,0.03618647043517598
bracket_nearest,93,0.2,134561280,77124608,0.4,20.0,0.012219470716613902,0.019628047512116716,1.0,0.05599519925742369
bracket_nearest,93,0.5,134561280,77124608,0.4,20.0,0.0118601489946729,0.019640527143770084,1.0,0.04686437138333899
bracket_nearest,94,0.05,134561280,77124608,1.0,20.0,0.0363124830044675,0.040443888960564854,1.0,0.004348299380091181
bracket_nearest,94,0.1,134561280,77124608,1.0,20.0,0.025609556581330642,0.02778802566885977,1.0,0.014338689119827164
bracket_nearest,94,0.2,134561280,77124608,1.0,20.0,0.012228085518923794,0.014554797169746378,1.0,0.035917107830054196
bracket_nearest,94,0.5,134561280,77124608,1.0,20.0,0.01434662812245006,0.0209972554987455,1.0,0.047740626312070544
bracket_nearest,95,0.05,134561280,77124608,0.2,30.0,0.02368142914057003,0.0269053327489483,1.0,0.048065659405603256
bracket_nearest,95,0.1,134561280,77124608,0.2,30.0,0.024729491318111623,0.026395996042274026,1.0,0.03698620875384773
bracket_nearest,95,0.2,134561280,77124608,0.2,30.0,0.011383995905858136,0.0163737589963368,1.0,0.04820710154173824
bracket_nearest,95,0.5,134561280,77124608,0.2,30.0,0.024310305509979244,0.029992514619257605,1.0,0.06350958632674653
bracket_nearest,96,0.05,134561280,77124608,0.4,30.0,0.028976466648229282,0.03232285519844023,1.0,0.023330239037290257
bracket_nearest,96,0.1,134561280,77124608,0.4,30.0,0.021256375126808825,0.022721994641398093,1.0,0.03186158615915424
bracket_nearest,96,0.2,134561280,77124608,0.4,30.0,0.010718355708187629,0.016612280491582195,1.0,0.04904985146116503
bracket_nearest,96,0.5,134561280,77124608,0.4,30.0,0.016394053330598724,0.023893030246095362,1.0,0.054989992024321754
bracket_nearest,97,0.05,134561280,77124608,1.0,30.0,0.018277232668374676,0.019542565986414885,1.0,0.03300484483806265
bracket_nearest,97,0.1,134561280,77124608,1.0,30.0,0.011681390304883403,0.013633991361930532,1.0,0.035442018464683755
bracket_nearest,97,0.2,134561280,77124608,1.0,30.0,0.013848944060642234,0.018542515968113554,1.0,0.049720216096425185
bracket_nearest,97,0.5,134561280,77124608,1.0,30.0,0.023530796226606063,0.027928353405727663,1.0,0.05669127901615223
bracket_nearest,98,0.05,287183360,77124608,0.2,10.0,0.11012669762184454,0.11379727773211804,0.875968992248062,0.17977735705838405
bracket_nearest,98,0.1,287183360,77124608,0.2,10.0,0.07219104549461022,0.07911879610522367,0.8434782608695652,0.144861666499136
bracket_nearest,98,0.2,287183360,77124608,0.2,10.0,0.06322537907624405,0.07043834569633463,0.7475728155339806,0.1333490337411094
bracket_nearest,98,0.5,287183360,77124608,0.2,10.0,0.06802442544560248,0.07218034490815031,0.53125,0.11753106174756156
bracket_nearest,99,0.05,287183360,77124608,0.4,10.0,0.030276878770958582,0.03955418013343276,1.0,0.10009860209149513
bracket_nearest,99,0.1,287183360,77124608,0.4,10.0,0.04021117809058873,0.05074644499543875,0.9043478260869565,0.1113399157859516
bracket_nearest,99,0.2,287183360,77124608,0.4,10.0,0.047816234559601975,0.0555724474841136,0.8446601941747572,0.11021021018019628
bracket_nearest,99,0.5,287183360,77124608,0.4,10.0,0.05329405277201739,0.056495865755738985,0.671875,0.09327489712937487
bracket_nearest,100,0.05,287183360,77124608,1.0,10.0,0.022326855554755016,0.029411109280285345,1.0,0.07484293182160418
bracket_nearest,100,0.1,287183360,77124608,1.0,10.0,0.02786919959487495,0.035516427120508384,1.0,0.08292780367944363
bracket_nearest,100,0.2,287183360,77124608,1.0,10.0,0.03361208571030076,0.042696710813703534,1.0,0.09129555729022854
bracket_nearest,100,0.5,287183360,77124608,1.0,10.0,0.046414640791036146,0.050657049690837855,0.75,0.0859758269520361
bracket_nearest,101,0.05,287183360,77124608,0.2,20.0,0.07903844094965755,0.09066142144925865,0.8294573643410853,0.1655875687796169
bracket_nearest,101,0.1,287183360,77124608,0.2,20.0,0.07624557613686131,0.08640208182692831,0.4608695652173913,0.15636236510983337
bracket_nearest,101,0.2,287183360,77124608,0.2,20.0,0.0811919337351344,0.08821767183460082,0.2621359223300971,0.15169612334823412
bracket_nearest,101,0.5,287183360,77124608,0.2,20.0,0.07523554958686979,0.07861654191169332,0.234375,0.12231587541510192
bracket_nearest,102,0.05,287183360,77124608,0.4,20.0,0.059803300359766956,0.07201850172566465,0.8527131782945736,0.14431872538477686
bracket_nearest,102,0.1,287183360,77124608,0.4,20.0,0.07362852887793757,0.08382734257591333,0.7565217391304347,0.15285915683186513
bracket_nearest,102,0.2,287183360,77124608,0.4,20.0,0.07386383254435339,0.08104615811657385,0.6213592233009708,0.14359059677712382
bracket_nearest,102,0.5,287183360,77124608,0.4,20.0,0.06877295541652756,0.07174433118824972,0.390625,0.1118553359014689
bracket_nearest,103,0.05,287183360,77124608,1.0,20.0,0.03978789073712722,0.04893496552621227,1.0,0.10793713850642073
bracket_nearest,103,0.1,287183360,77124608,1.0,20.0,0.04827556275861298,0.05845263995930839,0.9304347826086956,0.11860337402982157
bracket_nearest,103,0.2,287183360,77124608,1.0,20.0,0.0539663652867198,0.06318234856639683,0.8737864077669902,0.12027283969461511
bracket_nearest,103,0.5,287183360,77124608,1.0,20.0,0.05350020013718294,0.05713040491419654,0.734375,0.09412399788292358
bracket_nearest,104,0.05,287183360,77124608,0.2,30.0,0.09938459571126178,0.10874998396582608,0.5736434108527132,0.1837987364861413
bracket_nearest,104,0.1,287183360,77124608,0.2,30.0,0.09867216320395154,0.10648979407040705,0.23478260869565218,0.1760229498692767
bracket_nearest,104,0.2,287183360,77124608,0.2,30.0,0.09653077647411536,0.10229287495452048,0.14563106796116504,0.16553911919115172
bracket_nearest,104,0.5,287183360,77124608,0.2,30.0,0.08211145846621609,0.08514387996806129,0.125,0.12863198293669265
bracket_nearest,105,0.05,287183360,77124608,0.4,30.0,0.08350998710376659,0.0953815577837002,0.6821705426356589,0.1712751988137171
bracket_nearest,105,0.1,287183360,77124608,0.4,30.0,0.09477559029716923,0.10306299892031828,0.43478260869565216,0.17417768342287743
bracket_nearest,105,0.2,287183360,77124608,0.4,30.0,0.0923890697590059,0.0982638560940598,0.3106796116504854,0.16181402642788
bracket_nearest,105,0.5,287183360,77124608,0.4,30.0,0.08181884070010988,0.08450356116085625,0.078125,0.1259911579883064
bracket_nearest,106,0.05,287183360,77124608,0.6,30.0,0.08676781322960357,0.09888179108363308,0.689922480620155,0.17696976384224672
bracket_nearest,106,0.1,287183360,77124608,0.6,30.0,0.09795908344705354,0.106600077526561,0.4956521739130435,0.17957781321082988
bracket_nearest,106,0.2,287183360,77124608,0.6,30.0,0.09270870408926903,0.09913334464149429,0.4077669902912621,0.16438726660809344
bracket_nearest,106,0.5,287183360,77124608,0.6,30.0,0.0785533317572402,0.08152220369001974,0.21875,0.12342528686325815
bracket_nearest,107,0.05,287183360,77124608,0.8,30.0,0.06433258443356915,0.07670016638266798,0.8294573643410853,0.1469417772248398
bracket_nearest,107,0.1,287183360,77124608,0.8,30.0,0.08013315631208857,0.08922541988927915,0.6695652173913044,0.15675652645400961
bracket_nearest,107,0.2,287183360,77124608,0.8,30.0,0.0805264936609776,0.08705099847991644,0.5436893203883495,0.1483966468570972
bracket_nearest,107,0.5,287183360,77124608,0.8,30.0,0.07056555513008954,0.07354466771675215,0.390625,0.11313137257251649
bracket_nearest,108,0.05,287183360,77124608,1.0,30.0,0.06281845300818403,0.07448613689323919,0.875968992248062,0.1397491301629028
bracket_nearest,108,0.1,287183360,77124608,1.0,30.0,0.07210791031240402,0.08071471790411261,0.808695652173913,0.14260782604507005
bracket_nearest,108,0.2,287183360,77124608,1.0,30.0,0.07430434467743685,0.08041000374672014,0.7572815533980582,0.1372751316211709
bracket_nearest,108,0.5,287183360,77124608,1.0,30.0,0.06412442383733209,0.0670461929858823,0.640625,0.10450267228418131
