tokens,flops,Train Loss,Validation Loss,tkpm,base_N,target_N,shrink,max_lr,n_embd,n_head,method,shrinking,post_hoc_df,g_width,g_N
534380544,4.314415800464179e+17,2.069246768951416,2.165195941925049,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
538312704,4.346162789430067e+17,2.000108242034912,2.163482189178467,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
542244864,4.377909778395955e+17,2.162357807159424,2.1631760597229004,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
546177024,4.409656767361843e+17,2.0555126667022705,2.161713123321533,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
550109184,4.441403756327731e+17,1.9612549543380737,2.1603198051452637,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
554041344,4.473150745293619e+17,2.0068697929382324,2.1593070030212402,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
557973504,4.504897734259507e+17,2.108875274658203,2.157890796661377,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
561905664,4.536644723225395e+17,1.9837028980255127,2.1566405296325684,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
565837824,4.568391712191283e+17,2.077641725540161,2.155045986175537,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
569769984,4.600138701157171e+17,1.9725605249404907,2.15505313873291,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
573702144,4.631885690123059e+17,2.030381202697754,2.152796745300293,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
577634304,4.663632679088947e+17,2.0647335052490234,2.153097152709961,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
581566464,4.695379668054835e+17,1.9898486137390137,2.1519312858581543,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
585498624,4.727126657020723e+17,1.9958503246307373,2.151294708251953,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
589430784,4.758873645986611e+17,2.1905641555786133,2.1496286392211914,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
593362944,4.790620634952499e+17,2.1848859786987305,2.147502899169922,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
597295104,4.822367623918387e+17,2.027400016784668,2.146869659423828,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
601227264,4.854114612884275e+17,2.0832579135894775,2.1465346813201904,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
605159424,4.885861601850163e+17,2.0152740478515625,2.1444592475891113,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
609091584,4.917608590816051e+17,2.05997896194458,2.144672393798828,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
613023744,4.949355579781939e+17,2.018033504486084,2.1440563201904297,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
616955904,4.981102568747827e+17,2.055803060531616,2.1425538063049316,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
620888064,5.012849557713715e+17,1.9813430309295654,2.1409082412719727,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
624820224,5.044596546679603e+17,1.9921493530273438,2.1403865814208984,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
628752384,5.076343535645491e+17,2.1166296005249023,2.1388773918151855,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
632684544,5.108090524611379e+17,2.062202215194702,2.138032913208008,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
636616704,5.139837513577267e+17,1.9663420915603638,2.136047601699829,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
640548864,5.171584502543155e+17,1.8955237865447998,2.135688304901123,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
644481024,5.203331491509043e+17,2.0608577728271484,2.1340317726135254,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
648413184,5.235078480474931e+17,1.8549602031707764,2.1337637901306152,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
652345344,5.266825469440819e+17,2.050696611404419,2.132155418395996,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
656277504,5.298572458406707e+17,2.0030269622802734,2.1305251121520996,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
660209664,5.330319447372595e+17,2.0127992630004883,2.1296980381011963,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
664141824,5.362066436338483e+17,2.0080199241638184,2.1292529106140137,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
668073984,5.393813425304371e+17,2.056300163269043,2.127495288848877,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
672006144,5.425560414270259e+17,2.035083293914795,2.127150297164917,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
675938304,5.457307403236147e+17,2.013087511062622,2.1268715858459473,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
679870464,5.489054392202035e+17,2.0881423950195312,2.1254262924194336,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
683802624,5.520801381167923e+17,2.084888219833374,2.1242752075195312,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
687734784,5.552548370133811e+17,2.009457588195801,2.1237101554870605,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
691666944,5.584295359099699e+17,2.0593323707580566,2.1231157779693604,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
695599104,5.616042348065587e+17,2.0819108486175537,2.1210544109344482,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
699531264,5.647789337031475e+17,2.095724105834961,2.120882272720337,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
703463424,5.679536325997363e+17,1.947495937347412,2.1205875873565674,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
707395584,5.711283314963251e+17,2.0487327575683594,2.1183483600616455,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
711327744,5.743030303929139e+17,2.0465681552886963,2.117696762084961,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
715259904,5.774777292895027e+17,2.1111040115356445,2.116504430770874,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
719192064,5.806524281860915e+17,1.9205821752548218,2.1165835857391357,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
723124224,5.838271270826803e+17,1.9392304420471191,2.1156578063964844,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
727056384,5.870018259792691e+17,2.0938644409179688,2.1139943599700928,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
730988544,5.901765248758579e+17,1.9605683088302612,2.1130123138427734,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
734920704,5.933512237724467e+17,1.9462182521820068,2.1124324798583984,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
738852864,5.965259226690355e+17,1.944990634918213,2.1116981506347656,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
742785024,5.997006215656243e+17,1.9748039245605469,2.111536979675293,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
746717184,6.028753204622131e+17,1.9571716785430908,2.1094822883605957,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
750649344,6.060500193588019e+17,1.9747836589813232,2.109161853790283,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
754581504,6.092247182553907e+17,2.0707790851593018,2.1089577674865723,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
758513664,6.123994171519795e+17,2.054108142852783,2.1075050830841064,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
762445824,6.155741160485683e+17,2.121758460998535,2.1067843437194824,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
766377984,6.187488149451571e+17,2.0680735111236572,2.1046905517578125,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
770310144,6.219235138417459e+17,2.0039100646972656,2.1046054363250732,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
774242304,6.250982127383347e+17,2.0750718116760254,2.102971076965332,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
778174464,6.282729116349235e+17,1.9464601278305054,2.102367877960205,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
782106624,6.314476105315123e+17,1.97768235206604,2.101599931716919,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
786038784,6.346223094281011e+17,1.9420534372329712,2.1007986068725586,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
789970944,6.377970083246899e+17,1.945542812347412,2.1006617546081543,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
793903104,6.409717072212787e+17,2.113116979598999,2.099545478820801,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
797835264,6.441464061178675e+17,1.9798009395599365,2.100123882293701,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
801767424,6.473211050144563e+17,2.0235958099365234,2.098825454711914,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
805699584,6.504958039110451e+17,2.0181872844696045,2.097567558288574,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
809631744,6.536705028076339e+17,2.0116233825683594,2.09653902053833,20.0,14562560,134561280,0.4,0.003,768,12,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s4/20tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,6.0,9.240221499516569
