scale,epoch,target_hp,source_config,source_hp,nll,rank
[16],10,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-2.0535,7
[16],10,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-2.0378,8
[16],10,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.7048,9
[16],10,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.6736,10
[16],10,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.6724,11
[16],10,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.6647,12
[16],20,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.4581,1
[16],20,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.4105,2
[16],20,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.1963,3
[16],20,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.174,4
[16],20,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.0204,5
[16],20,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.9541,6
[16],20,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.8616,7
[16],20,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.8267,8
[16],20,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.6713,9
[16],20,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.6011,10
[16],20,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.2339,11
[16],20,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.2141,12
[16],20,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.6998,1
[16],20,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.6354,2
[16],20,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.5181,3
[16],20,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.515,4
[16],20,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.2418,5
[16],20,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.0713,6
[16],20,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.9236,7
[16],20,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.9147,8
[16],20,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.7644,9
[16],20,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.6437,10
[16],20,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.2715,11
[16],20,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.2322,12
[16],20,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.1499,1
[16],20,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.1046,2
[16],20,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.1,3
[16],20,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.0824,4
[16],20,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.9804,5
[16],20,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.9222,6
[16],20,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.8627,7
[16],20,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.8319,8
[16],20,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.5957,9
[16],20,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.5395,10
[16],20,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.5095,11
[16],20,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.456,12
[16],20,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.7088,1
[16],20,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.6566,2
[16],20,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.5385,3
[16],20,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.4123,4
[16],20,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.4058,5
[16],20,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.2802,6
[16],20,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-3.153,7
[16],20,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.047,8
[16],20,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.9843,9
[16],20,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.6762,10
[16],20,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.65,11
[16],20,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.6251,12
[16],20,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-2.7892,1
[16],20,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-2.7709,2
[16],20,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.7346,3
[16],20,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-2.7293,4
[16],20,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.6836,5
[16],20,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.6808,6
[16],20,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.6125,7
[16],20,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.5677,8
[16],20,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.5532,9
[16],20,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.4933,10
[16],20,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.3328,11
[16],20,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.3141,12
[16],20,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-3.6009,1
[16],20,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-3.3266,2
[16],20,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-3.2637,3
[16],20,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-3.2083,4
[16],20,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-3.1357,5
[16],20,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-3.0594,6
[16],20,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-3.0337,7
[16],20,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-2.9565,8
[16],20,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-2.8951,9
[16],20,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-2.8352,10
[16],20,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-2.5494,11
[16],20,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-2.5278,12
[16],20,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.4238,1
[16],20,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.3501,2
[16],20,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-2.3423,3
[16],20,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-2.2926,4
[16],20,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-2.2664,5
[16],20,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-2.1981,6
[16],20,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-2.1766,7
[16],20,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-2.1747,8
[16],20,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-2.1473,9
[16],20,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-2.1417,10
[16],20,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-2.1392,11
[16],20,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-2.1195,12
[16],20,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-3.6458,1
[16],20,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-3.398,2
[16],20,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.1762,3
[16],20,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-3.074,4
[16],20,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-3.069,5
[16],20,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-2.9562,6
[16],20,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-2.929,7
[16],20,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-2.8638,8
[16],20,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-2.5245,9
[16],20,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-2.4985,10
[16],20,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-2.2018,11
[16],20,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-2.195,12
[16],20,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-2.4722,1
[16],20,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-2.3601,2
[16],20,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-2.3549,3
[16],20,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-2.338,4
[16],20,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-2.3127,5
[16],20,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-2.2919,6
[16],20,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-2.2361,7
[16],20,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-2.2312,8
[16],20,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-2.2241,9
[16],20,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-2.2168,10
[16],20,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-2.2097,11
[16],20,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-2.1707,12
[16],20,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-3.2967,1
[16],20,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-3.2365,2
[16],20,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-3.1876,3
[16],20,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-3.1639,4
[16],20,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-2.9546,5
[16],20,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-2.8889,6
[16],20,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-2.5957,7
[16],20,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-2.5387,8
[16],20,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-2.1743,9
[16],20,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-2.1597,10
[16],20,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.9783,11
[16],20,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.9773,12
[16],20,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.8313,1
[16],20,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-2.8284,2
[16],20,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-2.6848,3
[16],20,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-2.6183,4
[16],20,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-2.6005,5
[16],20,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-2.5623,6
[16],20,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-2.5622,7
[16],20,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-2.5288,8
[16],20,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-2.3475,9
[16],20,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-2.3125,10
[16],20,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-2.1618,11
[16],20,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-2.158,12
[16],20,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-3.3344,1
[16],20,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-2.8923,2
[16],20,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-2.8859,3
[16],20,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-2.8574,4
[16],20,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-2.7479,5
[16],20,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-2.5041,6
[16],20,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-2.4484,7
[16],20,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-2.3699,8
[16],20,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-2.2544,9
[16],20,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-2.2471,10
[16],20,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-1.3515,11
[16],20,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-0.9369,12
[16],50,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-4.0434,1
[16],50,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-4.0216,2
[16],50,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-4.0157,3
[16],50,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-4.0157,4
[16],50,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-4.0079,5
[16],50,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-4.006,6
[16],50,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.9495,7
[16],50,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-3.9124,8
[16],50,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.8675,9
[16],50,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-3.8126,10
[16],50,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-3.2417,11
[16],50,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-3.2308,12
[16],50,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-4.1567,1
[16],50,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-4.1354,2
[16],50,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.1257,3
[16],50,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.1154,4
[16],50,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-4.109,5
[16],50,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-4.085,6
[16],50,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-4.0389,7
[16],50,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-3.9649,8
[16],50,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.9579,9
[16],50,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.9031,10
[16],50,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-3.2952,11
[16],50,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.2745,12
[16],50,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.9379,1
[16],50,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.8933,2
[16],50,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.8525,3
[16],50,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.8352,4
[16],50,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.8283,5
[16],50,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-3.7886,6
[16],50,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.7396,7
[16],50,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-3.6678,8
[16],50,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.6601,9
[16],50,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-3.6464,10
[16],50,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-3.3213,11
[16],50,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-3.3136,12
[16],50,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.1055,1
[16],50,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-4.1028,2
[16],50,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-4.0974,3
[16],50,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.0856,4
[16],50,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-4.0713,5
[16],50,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-4.0419,6
[16],50,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-4.0186,7
[16],50,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-4.0002,8
[16],50,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.9943,9
[16],50,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-3.8526,10
[16],50,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-3.6466,11
[16],50,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.6221,12
[16],50,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-3.2075,1
[16],50,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-3.1585,2
[16],50,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-3.11,3
[16],50,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-3.0818,4
[16],50,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-3.0226,5
[16],50,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.9989,6
[16],50,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-2.7846,7
[16],50,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.7531,8
[16],50,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.6329,9
[16],50,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.628,10
[16],50,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.6171,11
[16],50,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.5827,12
[16],50,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-4.0773,1
[16],50,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-4.0763,2
[16],50,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-4.0746,3
[16],50,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-4.0705,4
[16],50,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-4.0623,5
[16],50,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-4.0552,6
[16],50,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-4.0364,7
[16],50,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-4.0281,8
[16],50,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-4.0053,9
[16],50,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-3.9769,10
[16],50,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-3.967,11
[16],50,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-3.9141,12
[16],50,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.4989,1
[16],50,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-2.4784,2
[16],50,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-2.4285,3
[16],50,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-2.4211,4
[16],50,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.3685,5
[16],50,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-2.3336,6
[16],50,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-2.3319,7
[16],50,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-2.3279,8
[16],50,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-2.2462,9
[16],50,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-2.2447,10
[16],50,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-2.2428,11
[16],50,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-2.2335,12
[16],50,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-4.051,1
[16],50,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-4.0509,2
[16],50,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-4.0448,3
[16],50,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-4.0373,4
[16],50,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-4.0288,5
[16],50,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-4.0231,6
[16],50,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-3.9935,7
[16],50,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-3.9913,8
[16],50,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-3.9858,9
[16],50,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-3.9061,10
[16],50,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-3.6389,11
[16],50,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-3.5968,12
[16],50,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-2.3193,1
[16],50,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-2.289,2
[16],50,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-2.2677,3
[16],50,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-2.2448,4
[16],50,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-2.1772,5
[16],50,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-2.1684,6
[16],50,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-2.1409,7
[16],50,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-2.1195,8
[16],50,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-2.1038,9
[16],50,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-2.1017,10
[16],50,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-2.077,11
[16],50,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-2.0708,12
[16],50,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-3.3434,1
[16],50,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-3.2934,2
[16],50,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-3.2636,3
[16],50,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-3.2612,4
[16],50,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-3.2427,5
[16],50,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-3.0525,6
[16],50,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-3.037,7
[16],50,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-3.0286,8
[16],50,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-2.929,9
[16],50,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-2.5968,10
[16],50,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-2.0322,11
[16],50,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-1.9785,12
[16],50,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-3.1951,1
[16],50,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-3.1289,2
[16],50,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-3.1123,3
[16],50,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-3.1059,4
[16],50,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-3.1017,5
[16],50,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-3.0984,6
[16],50,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-3.0962,7
[16],50,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-3.0907,8
[16],50,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-3.0667,9
[16],50,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-3.0192,10
[16],50,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-2.9381,11
[16],50,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-2.8953,12
[16],50,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-2.9768,1
[16],50,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-2.958,2
[16],50,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-2.9082,3
[16],50,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-2.8964,4
[16],50,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-2.5686,5
[16],50,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-2.3433,6
[16],50,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-2.2783,7
[16],50,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-1.045,8
[16],50,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-0.9348,9
[16],50,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-0.495,10
[16],50,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",0.0415,11
[16],50,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",0.1429,12
[16],90,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-4.1957,1
[16],90,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-4.1921,2
[16],90,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-4.1748,3
[16],90,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-4.1641,4
[16],90,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-4.1615,5
[16],90,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-4.154,6
[16],90,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-4.1465,7
[16],90,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-4.1465,8
[16],90,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-4.1391,9
[16],90,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-4.1353,10
[16],90,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-4.0959,11
[16],90,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-4.0916,12
[16],90,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.222,1
[16],90,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.22,2
[16],90,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-4.2192,3
[16],90,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-4.2132,4
[16],90,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-4.2129,5
[16],90,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-4.2092,6
[16],90,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-4.1983,7
[16],90,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-4.1968,8
[16],90,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-4.1916,9
